LOCALIDAD;CATEGORIA;ANO;MES;NUMERO_COMPARENDOS
MARTIRES;H;2015;ABRIL;32
MARTIRES;H;2015;AGOSTO;14
MARTIRES;H;2015;DICIEMBRE;6
MARTIRES;H;2015;ENERO;19
MARTIRES;H;2015;FEBRERO;14
MARTIRES;H;2015;JULIO;18
MARTIRES;H;2015;JUNIO;3
MARTIRES;H;2015;MARZO;4
MARTIRES;H;2015;MAYO;48
MARTIRES;H;2015;NOVIEMBRE;6
MARTIRES;H;2015;OCTUBRE;1
MARTIRES;H;2015;SEPTIEMBRE;6
MARTIRES;H;2016;ABRIL;3
MARTIRES;H;2016;AGOSTO;51
MARTIRES;H;2016;DICIEMBRE;54
MARTIRES;H;2016;ENERO;19
MARTIRES;H;2016;FEBRERO;12
MARTIRES;H;2016;JULIO;22
MARTIRES;H;2016;JUNIO;13
MARTIRES;H;2016;MARZO;12
MARTIRES;H;2016;MAYO;8
MARTIRES;H;2016;NOVIEMBRE;63
MARTIRES;H;2016;OCTUBRE;70
MARTIRES;H;2016;SEPTIEMBRE;127
MARTIRES;H;2017;ABRIL;124
MARTIRES;H;2017;AGOSTO;443
MARTIRES;H;2017;ENERO;143
MARTIRES;H;2017;FEBRERO;238
MARTIRES;H;2017;JULIO;363
MARTIRES;H;2017;JUNIO;426
MARTIRES;H;2017;MARZO;234
MARTIRES;H;2017;MAYO;400
MARTIRES;H;2017;OCTUBRE;19
MARTIRES;H;2017;SEPTIEMBRE;260
MARTIRES;I;2015;AGOSTO;1
MARTIRES;I;2015;FEBRERO;1
MARTIRES;I;2016;DICIEMBRE;4
MARTIRES;I;2016;FEBRERO;2
MARTIRES;I;2016;NOVIEMBRE;3
MARTIRES;I;2016;OCTUBRE;5
MARTIRES;I;2016;SEPTIEMBRE;2
MARTIRES;I;2017;ABRIL;3
MARTIRES;I;2017;AGOSTO;4
MARTIRES;I;2017;ENERO;2
MARTIRES;I;2017;FEBRERO;4
MARTIRES;I;2017;JULIO;7
MARTIRES;I;2017;JUNIO;3
MARTIRES;I;2017;MARZO;4
MARTIRES;I;2017;MAYO;4
MARTIRES;I;2017;SEPTIEMBRE;5
Otro;A;2015;ABRIL;33
Otro;A;2015;AGOSTO;49
Otro;A;2015;DICIEMBRE;53
Otro;A;2015;ENERO;32
Otro;A;2015;FEBRERO;27
Otro;A;2015;JULIO;33
Otro;A;2015;JUNIO;17
Otro;A;2015;MARZO;23
Otro;A;2015;MAYO;22
Otro;A;2015;NOVIEMBRE;53
Otro;A;2015;OCTUBRE;46
Otro;A;2015;SEPTIEMBRE;59
Otro;A;2016;ABRIL;112
Otro;A;2016;AGOSTO;38
Otro;A;2016;DICIEMBRE;22
Otro;A;2016;ENERO;163
Otro;A;2016;FEBRERO;234
Otro;A;2016;JULIO;28
Otro;A;2016;JUNIO;63
Otro;A;2016;MARZO;182
Otro;A;2016;MAYO;89
Otro;A;2016;NOVIEMBRE;21
Otro;A;2016;OCTUBRE;42
Otro;A;2016;SEPTIEMBRE;36
Otro;A;2017;ABRIL;1
Otro;A;2017;AGOSTO;3
Otro;A;2017;ENERO;91
Otro;A;2017;FEBRERO;42
Otro;A;2017;JULIO;4
Otro;A;2017;JUNIO;1
Otro;A;2017;MARZO;6
Otro;A;2017;MAYO;1
Otro;B;2015;ABRIL;178
Otro;B;2015;AGOSTO;148
Otro;B;2015;DICIEMBRE;287
Otro;B;2015;ENERO;170
Otro;B;2015;FEBRERO;266
Otro;B;2015;JULIO;179
Otro;B;2015;JUNIO;153
Otro;B;2015;MARZO;163
Otro;B;2015;MAYO;105
Otro;B;2015;NOVIEMBRE;176
Otro;B;2015;OCTUBRE;179
Otro;B;2015;SEPTIEMBRE;224
Otro;B;2016;ABRIL;365
Otro;B;2016;AGOSTO;479
Otro;B;2016;DICIEMBRE;271
Otro;B;2016;ENERO;418
Otro;B;2016;FEBRERO;497
Otro;B;2016;JULIO;371
Otro;B;2016;JUNIO;431
Otro;B;2016;MARZO;508
Otro;B;2016;MAYO;285
Otro;B;2016;NOVIEMBRE;313
Otro;B;2016;OCTUBRE;352
Otro;B;2016;SEPTIEMBRE;475
Otro;B;2017;ABRIL;7
Otro;B;2017;AGOSTO;4
Otro;B;2017;ENERO;369
Otro;B;2017;FEBRERO;127
Otro;B;2017;JULIO;5
Otro;B;2017;JUNIO;10
Otro;B;2017;MARZO;12
Otro;B;2017;MAYO;12
Otro;B;2017;SEPTIEMBRE;3
Otro;C;2015;ABRIL;1016
Otro;C;2015;AGOSTO;799
Otro;C;2015;DICIEMBRE;2090
Otro;C;2015;ENERO;856
Otro;C;2015;FEBRERO;1124
Otro;C;2015;JULIO;764
Otro;C;2015;JUNIO;626
Otro;C;2015;MARZO;865
Otro;C;2015;MAYO;522
Otro;C;2015;NOVIEMBRE;987
Otro;C;2015;OCTUBRE;920
Otro;C;2015;SEPTIEMBRE;1077
Otro;C;2016;ABRIL;2736
Otro;C;2016;AGOSTO;3043
Otro;C;2016;DICIEMBRE;2067
Otro;C;2016;ENERO;2986
Otro;C;2016;FEBRERO;3595
Otro;C;2016;JULIO;2776
Otro;C;2016;JUNIO;2656
Otro;C;2016;MARZO;3606
Otro;C;2016;MAYO;1915
Otro;C;2016;NOVIEMBRE;2230
Otro;C;2016;OCTUBRE;2246
Otro;C;2016;SEPTIEMBRE;2905
Otro;C;2017;ABRIL;55
Otro;C;2017;AGOSTO;45
Otro;C;2017;ENERO;2308
Otro;C;2017;FEBRERO;909
Otro;C;2017;JULIO;40
Otro;C;2017;JUNIO;52
Otro;C;2017;MARZO;93
Otro;C;2017;MAYO;67
Otro;C;2017;SEPTIEMBRE;9
Otro;D;2015;ABRIL;135
Otro;D;2015;AGOSTO;91
Otro;D;2015;DICIEMBRE;290
Otro;D;2015;ENERO;163
Otro;D;2015;FEBRERO;157
Otro;D;2015;JULIO;100
Otro;D;2015;JUNIO;63
Otro;D;2015;MARZO;105
Otro;D;2015;MAYO;70
Otro;D;2015;NOVIEMBRE;135
Otro;D;2015;OCTUBRE;125
Otro;D;2015;SEPTIEMBRE;109
Otro;D;2016;ABRIL;368
Otro;D;2016;AGOSTO;399
Otro;D;2016;DICIEMBRE;226
Otro;D;2016;ENERO;347
Otro;D;2016;FEBRERO;406
Otro;D;2016;JULIO;333
Otro;D;2016;JUNIO;367
Otro;D;2016;MARZO;438
Otro;D;2016;MAYO;285
Otro;D;2016;NOVIEMBRE;278
Otro;D;2016;OCTUBRE;389
Otro;D;2016;SEPTIEMBRE;435
Otro;D;2017;ABRIL;4
Otro;D;2017;AGOSTO;2
Otro;D;2017;ENERO;256
Otro;D;2017;FEBRERO;76
Otro;D;2017;JULIO;2
Otro;D;2017;JUNIO;4
Otro;D;2017;MARZO;9
Otro;D;2017;MAYO;6
Otro;D;2017;SEPTIEMBRE;2
Otro;E;2015;AGOSTO;1
Otro;E;2015;DICIEMBRE;2
Otro;E;2015;JULIO;1
Otro;E;2015;NOVIEMBRE;1
Otro;E;2015;OCTUBRE;1
Otro;E;2015;SEPTIEMBRE;1
Otro;E;2016;DICIEMBRE;1
Otro;E;2016;ENERO;1
Otro;E;2016;JULIO;1
Otro;E;2016;JUNIO;1
Otro;E;2016;MARZO;1
Otro;E;2016;NOVIEMBRE;1
Otro;E;2016;OCTUBRE;2
Otro;F;2015;ABRIL;118
Otro;F;2015;AGOSTO;70
Otro;F;2015;DICIEMBRE;208
Otro;F;2015;ENERO;52
Otro;F;2015;FEBRERO;79
Otro;F;2015;JULIO;60
Otro;F;2015;JUNIO;49
Otro;F;2015;MARZO;74
Otro;F;2015;MAYO;46
Otro;F;2015;NOVIEMBRE;106
Otro;F;2015;OCTUBRE;115
Otro;F;2015;SEPTIEMBRE;115
Otro;F;2016;ABRIL;164
Otro;F;2016;AGOSTO;106
Otro;F;2016;DICIEMBRE;84
Otro;F;2016;ENERO;226
Otro;F;2016;FEBRERO;236
Otro;F;2016;JULIO;101
Otro;F;2016;JUNIO;281
Otro;F;2016;MARZO;201
Otro;F;2016;MAYO;97
Otro;F;2016;NOVIEMBRE;60
Otro;F;2016;OCTUBRE;64
Otro;F;2016;SEPTIEMBRE;95
Otro;F;2017;AGOSTO;1
Otro;F;2017;ENERO;95
Otro;F;2017;FEBRERO;38
Otro;F;2017;JULIO;1
Otro;F;2017;JUNIO;1
Otro;F;2017;MARZO;3
Otro;G;2015;ABRIL;44
Otro;G;2015;AGOSTO;13
Otro;G;2015;DICIEMBRE;14
Otro;G;2015;ENERO;42
Otro;G;2015;FEBRERO;36
Otro;G;2015;JULIO;53
Otro;G;2015;JUNIO;26
Otro;G;2015;MARZO;40
Otro;G;2015;MAYO;28
Otro;G;2015;NOVIEMBRE;2
Otro;G;2015;OCTUBRE;3
Otro;G;2015;SEPTIEMBRE;15
Otro;G;2016;ABRIL;47
Otro;G;2016;AGOSTO;55
Otro;G;2016;DICIEMBRE;17
Otro;G;2016;ENERO;21
Otro;G;2016;FEBRERO;61
Otro;G;2016;JULIO;24
Otro;G;2016;JUNIO;48
Otro;G;2016;MARZO;81
Otro;G;2016;MAYO;46
Otro;G;2016;NOVIEMBRE;27
Otro;G;2016;OCTUBRE;42
Otro;G;2016;SEPTIEMBRE;48
Otro;G;2017;ABRIL;1
Otro;G;2017;AGOSTO;2
Otro;G;2017;ENERO;92
Otro;G;2017;FEBRERO;24
Otro;G;2017;JULIO;2
Otro;G;2017;JUNIO;3
Otro;G;2017;MARZO;4
Otro;H;2015;ABRIL;269
Otro;H;2015;AGOSTO;214
Otro;H;2015;DICIEMBRE;91
Otro;H;2015;ENERO;112
Otro;H;2015;FEBRERO;211
Otro;H;2015;JULIO;275
Otro;H;2015;JUNIO;171
Otro;H;2015;MARZO;115
Otro;H;2015;MAYO;302
Otro;H;2015;NOVIEMBRE;43
Otro;H;2015;OCTUBRE;22
Otro;H;2015;SEPTIEMBRE;71
Otro;H;2016;ABRIL;195
Otro;H;2016;AGOSTO;297
Otro;H;2016;DICIEMBRE;223
Otro;H;2016;ENERO;146
Otro;H;2016;FEBRERO;295
Otro;H;2016;JULIO;242
Otro;H;2016;JUNIO;241
Otro;H;2016;MARZO;346
Otro;H;2016;MAYO;140
Otro;H;2016;NOVIEMBRE;221
Otro;H;2016;OCTUBRE;280
Otro;H;2016;SEPTIEMBRE;282
Otro;H;2017;ABRIL;5
Otro;H;2017;AGOSTO;2
Otro;H;2017;ENERO;372
Otro;H;2017;FEBRERO;107
Otro;H;2017;JULIO;3
Otro;H;2017;JUNIO;2
Otro;H;2017;MARZO;13
Otro;H;2017;MAYO;11
Otro;H;2017;SEPTIEMBRE;2
Otro;I;2015;ABRIL;7
Otro;I;2015;AGOSTO;6
Otro;I;2015;DICIEMBRE;7
Otro;I;2015;ENERO;1
Otro;I;2015;FEBRERO;4
Otro;I;2015;JULIO;5
Otro;I;2015;JUNIO;7
Otro;I;2015;MARZO;9
Otro;I;2015;OCTUBRE;7
Otro;I;2015;SEPTIEMBRE;6
Otro;I;2016;ABRIL;6
Otro;I;2016;AGOSTO;9
Otro;I;2016;DICIEMBRE;4
Otro;I;2016;ENERO;13
Otro;I;2016;FEBRERO;19
Otro;I;2016;JULIO;5
Otro;I;2016;JUNIO;3
Otro;I;2016;MARZO;12
Otro;I;2016;MAYO;3
Otro;I;2016;NOVIEMBRE;3
Otro;I;2016;OCTUBRE;9
Otro;I;2016;SEPTIEMBRE;11
Otro;I;2017;ENERO;5
Otro;I;2017;FEBRERO;2
Otro;I;2017;MARZO;2
PUENTE ARANDA;A;2015;ABRIL;7
PUENTE ARANDA;A;2015;AGOSTO;22
PUENTE ARANDA;A;2015;DICIEMBRE;10
PUENTE ARANDA;A;2015;ENERO;11
PUENTE ARANDA;A;2015;FEBRERO;6
PUENTE ARANDA;A;2015;JULIO;27
PUENTE ARANDA;A;2015;JUNIO;17
PUENTE ARANDA;A;2015;MARZO;7
PUENTE ARANDA;A;2015;MAYO;12
PUENTE ARANDA;A;2015;NOVIEMBRE;5
PUENTE ARANDA;A;2015;OCTUBRE;14
PUENTE ARANDA;A;2015;SEPTIEMBRE;15
PUENTE ARANDA;A;2016;ABRIL;23
PUENTE ARANDA;A;2016;AGOSTO;26
PUENTE ARANDA;A;2016;DICIEMBRE;14
PUENTE ARANDA;A;2016;ENERO;28
PUENTE ARANDA;A;2016;FEBRERO;31
PUENTE ARANDA;A;2016;JULIO;14
PUENTE ARANDA;A;2016;JUNIO;21
PUENTE ARANDA;A;2016;MARZO;23
PUENTE ARANDA;A;2016;MAYO;28
PUENTE ARANDA;A;2016;NOVIEMBRE;41
PUENTE ARANDA;A;2016;OCTUBRE;43
PUENTE ARANDA;A;2016;SEPTIEMBRE;28
PUENTE ARANDA;A;2017;ABRIL;65
PUENTE ARANDA;A;2017;AGOSTO;78
PUENTE ARANDA;A;2017;ENERO;80
PUENTE ARANDA;A;2017;FEBRERO;74
PUENTE ARANDA;A;2017;JULIO;145
PUENTE ARANDA;A;2017;JUNIO;78
PUENTE ARANDA;A;2017;MARZO;70
PUENTE ARANDA;A;2017;MAYO;133
PUENTE ARANDA;A;2017;OCTUBRE;3
PUENTE ARANDA;A;2017;SEPTIEMBRE;59
PUENTE ARANDA;B;2015;ABRIL;48
PUENTE ARANDA;B;2015;AGOSTO;57
PUENTE ARANDA;B;2015;DICIEMBRE;61
PUENTE ARANDA;B;2015;ENERO;40
PUENTE ARANDA;B;2015;FEBRERO;49
PUENTE ARANDA;B;2015;JULIO;81
PUENTE ARANDA;B;2015;JUNIO;44
PUENTE ARANDA;B;2015;MARZO;22
PUENTE ARANDA;B;2015;MAYO;36
PUENTE ARANDA;B;2015;NOVIEMBRE;36
PUENTE ARANDA;B;2015;OCTUBRE;48
PUENTE ARANDA;B;2015;SEPTIEMBRE;60
PUENTE ARANDA;B;2016;ABRIL;67
PUENTE ARANDA;B;2016;AGOSTO;149
PUENTE ARANDA;B;2016;DICIEMBRE;50
PUENTE ARANDA;B;2016;ENERO;104
PUENTE ARANDA;B;2016;FEBRERO;70
PUENTE ARANDA;B;2016;JULIO;120
PUENTE ARANDA;B;2016;JUNIO;119
PUENTE ARANDA;B;2016;MARZO;94
PUENTE ARANDA;B;2016;MAYO;86
PUENTE ARANDA;B;2016;NOVIEMBRE;67
PUENTE ARANDA;B;2016;OCTUBRE;105
PUENTE ARANDA;B;2016;SEPTIEMBRE;166
PUENTE ARANDA;B;2017;ABRIL;153
PUENTE ARANDA;B;2017;AGOSTO;168
PUENTE ARANDA;B;2017;ENERO;112
PUENTE ARANDA;B;2017;FEBRERO;146
PUENTE ARANDA;B;2017;JULIO;181
PUENTE ARANDA;B;2017;JUNIO;200
PUENTE ARANDA;B;2017;MARZO;247
PUENTE ARANDA;B;2017;MAYO;301
PUENTE ARANDA;B;2017;OCTUBRE;4
PUENTE ARANDA;B;2017;SEPTIEMBRE;128
PUENTE ARANDA;C;2015;ABRIL;555
PUENTE ARANDA;C;2015;AGOSTO;657
PUENTE ARANDA;C;2015;DICIEMBRE;727
PUENTE ARANDA;C;2015;ENERO;587
PUENTE ARANDA;C;2015;FEBRERO;639
PUENTE ARANDA;C;2015;JULIO;843
PUENTE ARANDA;C;2015;JUNIO;676
PUENTE ARANDA;C;2015;MARZO;439
PUENTE ARANDA;C;2015;MAYO;723
PUENTE ARANDA;C;2015;NOVIEMBRE;594
PUENTE ARANDA;C;2015;OCTUBRE;727
PUENTE ARANDA;C;2015;SEPTIEMBRE;567
PUENTE ARANDA;C;2016;ABRIL;1477
PUENTE ARANDA;C;2016;AGOSTO;1026
PUENTE ARANDA;C;2016;DICIEMBRE;1796
PUENTE ARANDA;C;2016;ENERO;1002
PUENTE ARANDA;C;2016;FEBRERO;1495
PUENTE ARANDA;C;2016;JULIO;953
PUENTE ARANDA;C;2016;JUNIO;1507
PUENTE ARANDA;C;2016;MARZO;1261
PUENTE ARANDA;C;2016;MAYO;1348
PUENTE ARANDA;C;2016;NOVIEMBRE;1066
PUENTE ARANDA;C;2016;OCTUBRE;782
PUENTE ARANDA;C;2016;SEPTIEMBRE;900
PUENTE ARANDA;C;2017;ABRIL;1739
PUENTE ARANDA;C;2017;AGOSTO;1255
PUENTE ARANDA;C;2017;ENERO;1228
PUENTE ARANDA;C;2017;FEBRERO;1564
PUENTE ARANDA;C;2017;JULIO;1605
PUENTE ARANDA;C;2017;JUNIO;1536
PUENTE ARANDA;C;2017;MARZO;1723
PUENTE ARANDA;C;2017;MAYO;2260
PUENTE ARANDA;C;2017;OCTUBRE;41
PUENTE ARANDA;C;2017;SEPTIEMBRE;875
PUENTE ARANDA;D;2015;ABRIL;23
PUENTE ARANDA;D;2015;AGOSTO;61
PUENTE ARANDA;D;2015;DICIEMBRE;85
PUENTE ARANDA;D;2015;ENERO;42
PUENTE ARANDA;D;2015;FEBRERO;32
PUENTE ARANDA;D;2015;JULIO;49
PUENTE ARANDA;D;2015;JUNIO;31
PUENTE ARANDA;D;2015;MARZO;25
PUENTE ARANDA;D;2015;MAYO;21
PUENTE ARANDA;D;2015;NOVIEMBRE;39
PUENTE ARANDA;D;2015;OCTUBRE;55
PUENTE ARANDA;D;2015;SEPTIEMBRE;55
PUENTE ARANDA;D;2016;ABRIL;59
PUENTE ARANDA;D;2016;AGOSTO;207
PUENTE ARANDA;D;2016;DICIEMBRE;62
PUENTE ARANDA;D;2016;ENERO;89
PUENTE ARANDA;D;2016;FEBRERO;107
PUENTE ARANDA;D;2016;JULIO;97
PUENTE ARANDA;D;2016;JUNIO;77
PUENTE ARANDA;D;2016;MARZO;111
PUENTE ARANDA;D;2016;MAYO;62
PUENTE ARANDA;D;2016;NOVIEMBRE;102
PUENTE ARANDA;D;2016;OCTUBRE;101
PUENTE ARANDA;D;2016;SEPTIEMBRE;155
PUENTE ARANDA;D;2017;ABRIL;101
PUENTE ARANDA;D;2017;AGOSTO;140
PUENTE ARANDA;D;2017;ENERO;77
PUENTE ARANDA;D;2017;FEBRERO;140
PUENTE ARANDA;D;2017;JULIO;165
PUENTE ARANDA;D;2017;JUNIO;93
PUENTE ARANDA;D;2017;MARZO;146
PUENTE ARANDA;D;2017;MAYO;176
PUENTE ARANDA;D;2017;OCTUBRE;3
PUENTE ARANDA;D;2017;SEPTIEMBRE;116
PUENTE ARANDA;E;2015;DICIEMBRE;1
PUENTE ARANDA;E;2015;SEPTIEMBRE;1
PUENTE ARANDA;E;2016;MAYO;1
PUENTE ARANDA;E;2016;SEPTIEMBRE;1
PUENTE ARANDA;E;2017;JULIO;1
PUENTE ARANDA;E;2017;MAYO;1
PUENTE ARANDA;F;2015;ABRIL;18
PUENTE ARANDA;F;2015;AGOSTO;83
PUENTE ARANDA;F;2015;DICIEMBRE;36
PUENTE ARANDA;F;2015;ENERO;17
PUENTE ARANDA;F;2015;FEBRERO;21
PUENTE ARANDA;F;2015;JULIO;49
PUENTE ARANDA;F;2015;JUNIO;29
PUENTE ARANDA;F;2015;MARZO;10
PUENTE ARANDA;F;2015;MAYO;40
PUENTE ARANDA;F;2015;NOVIEMBRE;18
PUENTE ARANDA;F;2015;OCTUBRE;24
PUENTE ARANDA;F;2015;SEPTIEMBRE;49
PUENTE ARANDA;F;2016;ABRIL;30
PUENTE ARANDA;F;2016;AGOSTO;55
PUENTE ARANDA;F;2016;DICIEMBRE;44
PUENTE ARANDA;F;2016;ENERO;20
PUENTE ARANDA;F;2016;FEBRERO;40
PUENTE ARANDA;F;2016;JULIO;47
PUENTE ARANDA;F;2016;JUNIO;29
PUENTE ARANDA;F;2016;MARZO;51
PUENTE ARANDA;F;2016;MAYO;20
PUENTE ARANDA;F;2016;NOVIEMBRE;41
PUENTE ARANDA;F;2016;OCTUBRE;43
PUENTE ARANDA;F;2016;SEPTIEMBRE;40
PUENTE ARANDA;F;2017;ABRIL;56
PUENTE ARANDA;F;2017;AGOSTO;65
PUENTE ARANDA;F;2017;ENERO;48
PUENTE ARANDA;F;2017;FEBRERO;85
PUENTE ARANDA;F;2017;JULIO;57
PUENTE ARANDA;F;2017;JUNIO;53
PUENTE ARANDA;F;2017;MARZO;69
PUENTE ARANDA;F;2017;MAYO;84
PUENTE ARANDA;F;2017;SEPTIEMBRE;33
PUENTE ARANDA;G;2015;ABRIL;8
PUENTE ARANDA;G;2015;AGOSTO;2
PUENTE ARANDA;G;2015;DICIEMBRE;4
PUENTE ARANDA;G;2015;ENERO;2
PUENTE ARANDA;G;2015;FEBRERO;4
PUENTE ARANDA;G;2015;JULIO;3
PUENTE ARANDA;G;2015;JUNIO;3
PUENTE ARANDA;G;2015;MAYO;20
PUENTE ARANDA;G;2015;NOVIEMBRE;2
PUENTE ARANDA;G;2015;OCTUBRE;2
PUENTE ARANDA;G;2015;SEPTIEMBRE;5
PUENTE ARANDA;G;2016;ABRIL;5
PUENTE ARANDA;G;2016;AGOSTO;32
PUENTE ARANDA;G;2016;DICIEMBRE;15
PUENTE ARANDA;G;2016;ENERO;1
PUENTE ARANDA;G;2016;FEBRERO;7
PUENTE ARANDA;G;2016;JULIO;27
PUENTE ARANDA;G;2016;JUNIO;19
PUENTE ARANDA;G;2016;MARZO;19
PUENTE ARANDA;G;2016;MAYO;7
PUENTE ARANDA;G;2016;NOVIEMBRE;22
PUENTE ARANDA;G;2016;OCTUBRE;16
PUENTE ARANDA;G;2016;SEPTIEMBRE;23
PUENTE ARANDA;G;2017;ABRIL;39
PUENTE ARANDA;G;2017;AGOSTO;229
PUENTE ARANDA;G;2017;ENERO;61
PUENTE ARANDA;G;2017;FEBRERO;21
PUENTE ARANDA;G;2017;JULIO;130
PUENTE ARANDA;G;2017;JUNIO;67
PUENTE ARANDA;G;2017;MARZO;16
PUENTE ARANDA;G;2017;MAYO;143
PUENTE ARANDA;G;2017;OCTUBRE;3
PUENTE ARANDA;G;2017;SEPTIEMBRE;87
PUENTE ARANDA;H;2015;ABRIL;19
PUENTE ARANDA;H;2015;AGOSTO;78
PUENTE ARANDA;H;2015;DICIEMBRE;28
PUENTE ARANDA;H;2015;ENERO;18
PUENTE ARANDA;H;2015;FEBRERO;12
PUENTE ARANDA;H;2015;JULIO;131
PUENTE ARANDA;H;2015;JUNIO;46
PUENTE ARANDA;H;2015;MARZO;10
PUENTE ARANDA;H;2015;MAYO;28
PUENTE ARANDA;H;2015;NOVIEMBRE;12
PUENTE ARANDA;H;2015;OCTUBRE;11
PUENTE ARANDA;H;2015;SEPTIEMBRE;26
PUENTE ARANDA;H;2016;ABRIL;49
PUENTE ARANDA;H;2016;AGOSTO;131
PUENTE ARANDA;H;2016;DICIEMBRE;37
PUENTE ARANDA;H;2016;ENERO;44
PUENTE ARANDA;H;2016;FEBRERO;44
PUENTE ARANDA;H;2016;JULIO;73
PUENTE ARANDA;H;2016;JUNIO;74
PUENTE ARANDA;H;2016;MARZO;76
PUENTE ARANDA;H;2016;MAYO;42
PUENTE ARANDA;H;2016;NOVIEMBRE;54
PUENTE ARANDA;H;2016;OCTUBRE;46
PUENTE ARANDA;H;2016;SEPTIEMBRE;96
PUENTE ARANDA;H;2017;ABRIL;107
PUENTE ARANDA;H;2017;AGOSTO;209
PUENTE ARANDA;H;2017;ENERO;140
PUENTE ARANDA;H;2017;FEBRERO;100
PUENTE ARANDA;H;2017;JULIO;196
PUENTE ARANDA;H;2017;JUNIO;152
PUENTE ARANDA;H;2017;MARZO;141
PUENTE ARANDA;H;2017;MAYO;205
PUENTE ARANDA;H;2017;OCTUBRE;5
PUENTE ARANDA;H;2017;SEPTIEMBRE;167
PUENTE ARANDA;I;2015;ABRIL;2
PUENTE ARANDA;I;2015;DICIEMBRE;2
PUENTE ARANDA;I;2015;FEBRERO;3
PUENTE ARANDA;I;2015;JULIO;2
PUENTE ARANDA;I;2015;JUNIO;1
PUENTE ARANDA;I;2015;NOVIEMBRE;2
PUENTE ARANDA;I;2015;OCTUBRE;3
PUENTE ARANDA;I;2015;SEPTIEMBRE;2
PUENTE ARANDA;I;2016;ABRIL;6
PUENTE ARANDA;I;2016;AGOSTO;10
PUENTE ARANDA;I;2016;DICIEMBRE;2
PUENTE ARANDA;I;2016;ENERO;6
PUENTE ARANDA;I;2016;FEBRERO;5
PUENTE ARANDA;I;2016;JULIO;4
PUENTE ARANDA;I;2016;JUNIO;2
PUENTE ARANDA;I;2016;MARZO;1
PUENTE ARANDA;I;2016;MAYO;3
PUENTE ARANDA;I;2016;NOVIEMBRE;6
PUENTE ARANDA;I;2016;OCTUBRE;4
PUENTE ARANDA;I;2016;SEPTIEMBRE;3
PUENTE ARANDA;I;2017;ABRIL;3
PUENTE ARANDA;I;2017;AGOSTO;3
PUENTE ARANDA;I;2017;ENERO;4
PUENTE ARANDA;I;2017;FEBRERO;7
PUENTE ARANDA;I;2017;JULIO;4
PUENTE ARANDA;I;2017;JUNIO;5
PUENTE ARANDA;I;2017;MARZO;5
PUENTE ARANDA;I;2017;MAYO;2
PUENTE ARANDA;I;2017;SEPTIEMBRE;2
RAFAEL URIBE;A;2015;ABRIL;12
RAFAEL URIBE;A;2015;AGOSTO;11
RAFAEL URIBE;A;2015;DICIEMBRE;5
RAFAEL URIBE;A;2015;ENERO;16
RAFAEL URIBE;A;2015;FEBRERO;14
RAFAEL URIBE;A;2015;JULIO;2
RAFAEL URIBE;A;2015;JUNIO;5
RAFAEL URIBE;A;2015;MARZO;8
RAFAEL URIBE;A;2015;MAYO;40
RAFAEL URIBE;A;2015;NOVIEMBRE;2
RAFAEL URIBE;A;2015;OCTUBRE;3
RAFAEL URIBE;A;2015;SEPTIEMBRE;8
RAFAEL URIBE;A;2016;ABRIL;9
RAFAEL URIBE;A;2016;DICIEMBRE;3
RAFAEL URIBE;A;2016;ENERO;7
RAFAEL URIBE;A;2016;FEBRERO;11
RAFAEL URIBE;A;2016;JULIO;5
RAFAEL URIBE;A;2016;JUNIO;8
RAFAEL URIBE;A;2016;MARZO;10
RAFAEL URIBE;A;2016;MAYO;10
RAFAEL URIBE;A;2016;NOVIEMBRE;10
RAFAEL URIBE;A;2016;OCTUBRE;6
RAFAEL URIBE;A;2016;SEPTIEMBRE;7
RAFAEL URIBE;A;2017;ABRIL;5
RAFAEL URIBE;A;2017;AGOSTO;16
RAFAEL URIBE;A;2017;ENERO;7
RAFAEL URIBE;A;2017;FEBRERO;7
RAFAEL URIBE;A;2017;JULIO;8
RAFAEL URIBE;A;2017;JUNIO;2
RAFAEL URIBE;A;2017;MARZO;4
RAFAEL URIBE;A;2017;MAYO;5
RAFAEL URIBE;A;2017;SEPTIEMBRE;9
RAFAEL URIBE;B;2015;ABRIL;23
RAFAEL URIBE;B;2015;AGOSTO;53
RAFAEL URIBE;B;2015;DICIEMBRE;42
RAFAEL URIBE;B;2015;ENERO;43
RAFAEL URIBE;B;2015;FEBRERO;29
RAFAEL URIBE;B;2015;JULIO;40
RAFAEL URIBE;B;2015;JUNIO;18
RAFAEL URIBE;B;2015;MARZO;22
RAFAEL URIBE;B;2015;MAYO;23
RAFAEL URIBE;B;2015;NOVIEMBRE;22
RAFAEL URIBE;B;2015;OCTUBRE;24
RAFAEL URIBE;B;2015;SEPTIEMBRE;28
RAFAEL URIBE;B;2016;ABRIL;53
RAFAEL URIBE;B;2016;AGOSTO;165
RAFAEL URIBE;B;2016;DICIEMBRE;60
RAFAEL URIBE;B;2016;ENERO;67
RAFAEL URIBE;B;2016;FEBRERO;65
RAFAEL URIBE;B;2016;JULIO;116
RAFAEL URIBE;B;2016;JUNIO;57
RAFAEL URIBE;B;2016;MARZO;66
RAFAEL URIBE;B;2016;MAYO;64
RAFAEL URIBE;B;2016;NOVIEMBRE;177
RAFAEL URIBE;B;2016;OCTUBRE;208
RAFAEL URIBE;B;2016;SEPTIEMBRE;230
RAFAEL URIBE;B;2017;ABRIL;111
RAFAEL URIBE;B;2017;AGOSTO;81
